,MSZoning,Street,MSSubClass,LotArea,LandSlope,BldgType,HouseStyle,RoofStyle,RoofMatl,ExteriorComb,ExteriorCondComb,MasVnrType,MasVnrArea,Foundation,BsmtCondComb,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,KitchenQual,TotalBaths,1stFlrSF,2ndFlrSF,FireplaceComb,HeatingCOmb,CentralAir,TotalPorchArea,WoodDeckSF,GarageArea,PoolArea,Utilities,Electrical,MiscVal,SaleType,SaleCondition,OverallCondComb
962,10,2,160,2308,3,85,80,3,80,18,9,0,0.0,3,12,804,0,1548,3,7,1,4,2.5,804,744,3,9,1,0,48,440,0,4,6,0,10,6,36
963,10,2,20,11923,3,65,50,3,80,36,12,0,0.0,4,15,1800,0,1800,2,7,1,5,2.0,1800,0,0,15,1,136,288,702,0,4,6,0,10,6,45
964,10,2,60,11316,3,65,80,3,80,36,12,3,44.0,4,12,817,0,1894,4,8,1,4,2.5,824,1070,4,15,1,40,0,510,0,4,6,0,10,6,35
965,10,2,60,10237,3,65,80,3,80,36,12,0,0.0,4,12,783,0,1484,3,8,1,4,2.5,783,701,4,15,1,72,0,393,0,4,6,0,7,2,30
966,10,2,50,9600,3,65,75,3,80,4,16,0,0.0,2,6,728,0,1308,2,7,1,3,1.5,976,332,6,15,1,70,0,256,0,4,6,0,10,6,35
967,10,2,20,7390,3,65,50,5,80,8,9,3,151.0,3,9,1098,0,1098,3,6,1,3,1.0,1098,0,0,9,1,0,0,260,0,4,6,0,10,6,35
968,6,2,50,5925,3,65,75,3,80,36,9,0,0.0,2,9,600,0,968,2,6,1,3,1.0,600,368,0,10,0,0,0,0,0,4,6,0,10,1,18
969,10,2,190,10382,3,70,55,5,80,12,6,3,105.0,3,9,588,0,1095,2,6,1,3,1.0,1095,0,0,9,1,0,0,264,0,4,6,0,2,6,30
970,10,2,50,10800,3,65,75,3,80,6,9,0,0.0,3,9,720,0,1192,4,6,1,3,1.5,720,472,0,9,0,0,0,0,0,4,4,0,10,1,16
971,10,2,160,2268,3,80,80,3,80,23,12,5,106.0,4,12,764,0,1626,2,6,1,4,2.0,764,862,0,15,1,27,0,474,0,4,6,0,10,6,35
972,10,2,120,7892,3,85,50,3,80,22,9,0,0.0,3,12,918,0,918,2,5,1,3,2.0,918,0,3,9,1,0,28,264,0,4,6,0,10,6,30
973,1,2,20,11639,3,65,50,3,80,20,12,0,0.0,4,12,1428,0,1428,3,6,1,4,2.0,1428,0,0,15,1,120,0,480,0,4,6,0,7,2,35
974,10,2,70,11414,3,65,80,3,80,12,12,0,0.0,2,12,728,0,2019,3,8,1,4,1.0,1136,883,0,9,0,135,509,532,0,4,6,0,10,6,56
975,1,2,160,2651,3,80,80,3,80,4,12,0,0.0,4,12,673,0,1382,3,6,1,4,2.5,673,709,0,15,1,50,153,490,0,4,6,0,10,6,35
976,10,2,30,5900,3,65,50,3,80,8,9,0,0.0,4,12,440,0,869,2,4,1,2,1.0,869,0,0,9,1,0,0,0,0,4,4,0,10,6,28
977,1,2,120,4274,3,85,50,3,80,36,12,0,0.0,4,12,1241,0,1241,1,4,1,4,1.5,1241,0,0,15,1,116,0,569,0,4,6,0,7,2,35
978,10,2,20,9450,2,65,50,3,80,4,9,0,0.0,3,9,894,0,894,3,5,1,3,1.0,894,0,0,15,1,0,0,400,0,4,6,0,10,1,20
979,10,2,20,8816,3,65,50,3,80,36,9,0,0.0,4,9,1121,0,1121,3,5,1,3,1.0,1121,0,0,9,1,80,0,480,0,4,6,0,10,6,30
980,10,2,85,12122,3,65,65,3,80,20,15,5,210.0,3,9,944,0,999,3,6,1,5,1.0,999,0,0,12,1,76,144,588,0,4,6,0,10,6,63
981,10,2,60,12203,3,65,80,5,80,36,12,3,975.0,4,12,1225,0,2612,4,8,1,4,2.5,1276,1336,3,15,1,0,250,676,0,4,6,0,10,6,40
982,10,2,20,3182,3,65,50,3,80,36,12,3,16.0,4,12,1266,0,1266,2,6,1,4,2.0,1266,0,4,15,1,16,100,388,0,4,6,0,10,6,35
983,10,2,60,11250,3,65,80,3,80,20,12,0,0.0,4,12,1128,0,2290,4,9,1,4,2.5,1149,1141,4,15,1,0,0,779,0,4,6,0,10,6,40
984,10,2,90,10125,3,75,75,3,80,22,9,0,0.0,3,9,0,0,1734,4,8,2,4,2.0,1302,432,0,9,1,0,0,539,0,4,6,0,6,6,25
985,10,2,190,10880,3,70,50,3,80,4,9,0,0.0,3,9,1164,0,1164,3,5,1,3,1.0,1164,0,0,6,0,48,0,240,0,4,6,0,2,6,25
986,6,2,50,5310,3,65,75,5,80,36,12,0,0.0,3,6,485,0,1635,2,5,1,4,1.0,1001,634,0,12,1,0,394,255,0,4,6,0,10,6,48
987,10,2,20,10159,3,65,50,5,80,36,15,5,450.0,4,15,1930,0,1940,3,8,1,5,2.5,1940,0,4,15,1,95,168,606,0,4,6,0,7,2,45
988,10,2,60,12046,3,65,80,3,80,22,9,3,298.0,3,9,848,0,2030,4,8,1,4,2.5,1118,912,3,9,1,224,0,551,0,4,6,0,10,6,36
989,1,2,60,8125,3,65,80,3,80,36,12,0,0.0,4,16,770,0,1576,3,6,1,4,2.5,778,798,0,15,1,50,0,614,0,4,6,0,7,2,35
990,10,2,60,9452,3,65,80,3,80,36,12,3,423.0,4,12,1396,0,2392,3,7,1,4,2.5,1407,985,3,15,1,70,0,870,0,4,6,0,10,6,40
991,6,2,70,17671,3,65,80,3,80,8,16,0,0.0,2,9,916,0,1742,4,8,1,4,1.5,916,826,4,12,1,169,0,424,0,4,6,0,10,6,72
992,10,2,60,9760,2,65,80,5,80,8,9,3,340.0,3,9,822,0,1851,3,7,1,4,2.5,1020,831,2,12,1,42,239,440,0,4,6,0,10,6,48
993,10,2,60,8846,3,65,80,3,80,36,9,0,0.0,4,12,750,0,1500,3,6,1,4,2.5,750,750,0,15,1,35,0,564,0,4,6,0,7,2,30
994,10,2,20,12456,3,65,50,5,80,20,15,5,230.0,4,15,1700,0,1718,3,7,1,5,2.0,1718,0,4,15,1,48,216,786,0,4,6,0,10,6,50
995,10,2,50,4712,2,65,75,3,80,4,9,0,0.0,3,9,747,0,1230,3,5,1,3,1.5,774,456,0,9,1,120,0,305,0,4,6,0,10,1,28
996,10,2,20,10659,3,65,50,5,80,8,9,0,0.0,3,9,1050,0,1050,3,6,1,3,1.0,1050,0,0,9,1,319,0,368,0,4,6,0,6,6,30
997,10,2,20,11717,3,65,50,5,80,12,9,3,571.0,3,9,1442,0,1442,2,6,1,3,2.0,1442,0,3,9,1,0,371,615,0,4,6,0,10,6,36
998,6,2,30,9786,3,65,50,5,80,8,9,0,0.0,2,6,1007,0,1077,3,6,1,3,1.0,1077,0,4,6,0,148,0,210,0,4,6,0,10,6,12
999,10,2,20,6762,3,65,50,3,80,36,12,5,24.0,4,12,1187,0,1208,2,6,1,4,2.0,1208,0,0,15,1,61,105,632,0,4,6,0,10,6,35
1000,10,2,20,10206,3,65,50,4,55,14,9,0,0.0,5,9,0,0,944,2,4,1,2,1.0,944,0,0,4,0,0,0,528,0,4,3,0,10,6,9
1001,10,2,30,5400,3,65,50,3,80,8,9,0,0.0,2,6,691,0,691,2,4,1,5,1.0,691,0,0,15,1,114,0,216,0,4,4,0,10,1,30
1002,10,2,20,11957,3,65,50,3,80,36,12,3,53.0,4,12,1574,0,1574,3,7,1,4,2.0,1574,0,4,15,1,104,144,824,0,4,6,0,10,6,40
1003,10,2,90,11500,3,75,50,3,80,36,9,3,164.0,3,9,1680,0,1680,4,8,2,3,2.0,1680,0,0,6,1,0,0,528,0,4,6,0,10,6,30
1004,10,2,120,3182,3,85,50,3,80,36,12,3,16.0,4,12,1346,0,1504,1,7,1,4,2.0,1504,0,4,15,1,0,156,457,0,4,6,0,10,6,35
1005,10,2,80,8385,3,65,55,3,80,12,12,3,220.0,3,16,985,0,985,3,6,1,3,2.0,985,0,0,9,1,0,210,328,0,4,6,0,10,6,40
1006,10,2,20,12155,3,65,50,3,80,22,9,0,0.0,3,12,1657,0,1657,3,7,1,3,2.0,1657,0,3,12,1,147,0,484,0,4,6,0,10,6,18
1007,6,2,160,2217,3,85,80,3,80,20,9,0,0.0,3,9,546,0,1092,3,6,1,3,1.5,546,546,0,9,1,0,238,286,0,4,6,0,10,6,16
1008,10,2,20,12118,3,65,50,5,80,36,12,5,108.0,4,15,1710,0,1710,3,7,1,4,2.0,1710,0,4,15,1,228,100,550,0,4,6,0,10,6,35
1009,10,2,50,6000,3,65,75,3,80,8,6,0,0.0,2,9,1008,514,1522,4,7,1,3,2.0,1008,0,0,15,1,138,0,0,0,4,6,0,10,6,25
1010,10,2,50,21286,3,65,75,3,80,8,9,0,0.0,3,9,720,0,1271,4,7,1,3,2.0,720,551,4,9,1,108,0,312,0,4,6,0,10,6,25
1011,10,2,90,9825,3,75,50,5,80,24,9,0,0.0,3,9,0,0,1664,4,8,2,3,2.0,1664,0,0,9,0,0,0,0,0,4,6,0,10,6,25
1012,10,2,70,10592,3,65,80,5,80,8,12,0,0.0,4,6,602,0,1502,3,7,1,4,1.5,900,602,6,9,1,165,96,180,0,4,6,0,10,6,42
1013,6,2,30,7200,3,65,50,5,80,19,9,0,0.0,2,9,1022,0,1022,2,4,1,3,1.0,1022,0,0,6,0,256,0,280,0,4,6,0,10,6,20
1014,10,2,20,11664,3,65,50,3,80,4,9,3,206.0,3,6,1082,0,1082,2,5,1,3,1.0,1082,0,4,9,1,130,0,240,0,4,6,0,10,6,30
1015,10,2,60,8400,3,65,80,3,80,36,12,0,0.0,4,12,810,0,1665,3,6,1,4,2.5,810,855,0,15,1,45,0,528,0,4,6,0,10,6,48
1016,10,2,20,11883,3,65,50,5,80,36,12,3,196.0,4,12,1504,0,1504,3,6,1,4,2.0,1504,0,3,15,1,66,115,478,0,4,6,0,10,6,35
1017,10,2,120,5814,3,85,50,3,80,12,12,0,0.0,3,12,1220,0,1360,1,4,1,4,1.0,1360,0,5,12,1,0,63,565,0,4,6,0,6,1,40
1018,10,2,80,10784,3,65,55,3,80,12,12,3,76.0,4,12,384,0,1472,3,7,1,4,2.5,802,670,3,12,1,0,164,402,0,4,6,0,10,6,35
1019,10,2,120,3013,3,85,50,3,80,36,12,3,145.0,4,12,1362,0,1506,2,6,1,4,2.0,1506,0,4,15,1,20,142,440,0,4,6,0,10,6,35
1020,10,2,20,7024,3,65,50,3,80,36,9,0,0.0,4,12,1132,0,1132,2,5,1,4,1.5,1132,0,0,15,1,64,252,451,0,4,6,0,10,6,20
1021,10,2,20,7406,3,65,50,3,80,36,12,5,84.0,4,12,1199,0,1220,2,6,1,4,2.0,1220,0,0,15,1,54,105,632,0,4,6,0,7,2,35
1022,6,2,50,9439,3,65,75,3,80,8,9,0,0.0,3,9,912,0,1248,2,6,1,3,1.0,912,336,0,12,1,192,0,160,0,4,4,0,10,6,25
1023,10,2,120,3182,3,85,50,3,80,36,12,3,14.0,4,16,1346,0,1504,2,7,1,4,2.0,1504,0,4,15,1,20,156,437,0,4,6,0,10,6,35
1024,10,2,20,15498,3,65,50,5,50,19,12,0,0.0,3,12,1565,0,2898,2,10,1,4,2.0,2898,0,4,9,1,246,0,665,0,4,6,0,6,1,48
1025,10,2,20,7700,3,65,50,3,80,36,9,0,0.0,3,9,882,0,882,3,5,1,3,1.0,882,0,0,9,1,0,96,461,0,4,6,0,10,6,25
1026,10,2,20,9300,3,65,50,3,80,8,9,3,324.0,3,9,1268,0,1264,3,6,1,3,1.0,1264,0,8,9,1,143,0,461,0,4,6,0,10,6,25
1027,10,2,20,9520,3,65,50,3,80,36,12,5,338.0,4,12,1638,0,1646,3,7,1,4,2.0,1646,0,4,15,1,44,192,800,0,4,6,0,7,2,40
1028,10,2,50,9492,3,65,75,3,80,10,9,0,0.0,3,9,768,0,1376,3,6,1,3,1.0,968,408,4,9,1,0,0,240,0,4,6,0,10,6,25
1029,6,2,160,1680,3,80,80,3,80,12,9,3,281.0,3,9,672,0,1218,3,7,1,3,1.5,672,546,0,12,1,28,0,264,0,4,6,0,10,6,42
1030,4,2,190,7082,3,70,80,3,80,36,9,0,0.0,4,9,686,0,1928,5,10,2,3,2.0,948,980,0,12,1,228,0,0,0,4,6,0,10,6,40
1031,10,2,75,15863,3,65,100,3,80,15,9,0,0.0,2,9,824,397,3082,5,12,1,3,2.5,1687,998,6,15,1,63,136,672,0,4,6,0,10,6,21
1032,10,2,60,14541,3,65,80,3,80,4,16,0,0.0,4,16,1338,0,2520,5,10,1,4,2.5,1352,1168,3,15,1,55,209,796,0,4,6,0,10,1,56
1033,10,2,20,8125,3,65,50,3,80,36,12,5,295.0,4,12,1654,0,1654,3,6,1,4,2.0,1654,0,0,15,1,136,0,900,0,4,6,0,10,6,35
1034,10,2,30,6305,3,65,50,3,80,4,12,0,0.0,4,4,920,0,954,2,5,1,2,1.0,954,0,4,15,1,0,0,240,0,4,6,0,10,6,35
1035,10,2,20,11500,3,65,50,3,80,8,12,0,0.0,5,9,0,0,845,3,5,1,3,1.0,845,0,0,15,0,0,186,290,0,4,6,0,10,6,12
1036,10,2,20,12898,3,65,50,5,80,36,12,5,70.0,4,15,1620,0,1620,2,6,1,5,2.0,1620,0,5,15,1,0,228,912,0,4,6,0,10,6,45
1037,10,2,60,9240,3,65,80,3,80,36,12,3,396.0,4,12,1055,0,2263,3,7,1,4,2.5,1055,1208,3,15,1,234,0,905,0,4,6,0,10,6,40
1038,6,2,160,1533,3,80,80,3,80,20,9,0,0.0,3,9,546,0,1344,3,6,1,3,1.5,798,546,3,9,1,0,0,0,0,4,6,0,10,6,24
1039,6,2,180,1477,3,85,65,3,80,20,9,0,0.0,3,12,630,0,630,1,3,1,3,1.0,630,0,0,9,1,0,0,286,0,4,6,0,10,6,16
1040,10,2,20,13125,3,65,50,3,80,8,9,4,67.0,3,9,1134,0,1803,3,8,1,3,2.0,1803,0,3,15,1,0,0,484,0,4,6,0,10,6,20
1041,10,2,60,9130,3,65,80,5,80,12,9,3,252.0,3,9,800,0,1632,4,7,1,4,1.5,800,832,0,12,1,40,0,484,0,4,6,0,10,6,48
1042,10,2,120,5381,3,80,50,3,80,36,12,5,135.0,4,12,1306,0,1306,1,5,1,4,2.0,1306,0,4,15,1,63,170,624,0,4,6,0,10,6,30
1043,10,2,60,11839,3,65,80,5,80,12,9,3,99.0,4,12,1475,0,2329,4,10,1,4,2.5,1532,797,5,15,1,121,192,514,0,4,6,0,10,6,35
1044,10,2,20,9600,3,65,50,5,45,16,12,0,0.0,4,12,2524,0,2524,4,9,1,4,2.5,2524,0,4,9,1,120,474,542,0,4,6,0,10,6,40
1045,10,2,20,13680,3,65,50,5,80,12,9,0,0.0,5,9,0,0,1733,4,8,1,3,2.0,1733,0,4,15,1,0,0,452,0,4,4,0,10,6,15
1046,10,2,60,16056,3,65,80,5,80,20,12,5,208.0,4,15,1992,0,2868,4,11,1,5,3.5,1992,876,4,15,1,108,214,716,0,4,6,0,7,2,45
1047,10,2,20,9245,3,65,50,3,80,36,9,0,0.0,4,12,990,0,990,3,5,1,3,1.0,990,0,0,15,1,0,0,672,0,4,6,0,10,6,25
1048,10,2,20,21750,3,65,50,5,80,12,6,3,75.0,5,9,0,0,1771,3,9,1,3,1.0,1771,0,3,9,1,0,0,336,0,4,6,0,10,6,20
1049,10,2,20,11100,3,65,50,3,80,4,9,0,0.0,3,9,0,0,930,2,6,1,4,1.0,930,0,0,15,1,0,0,308,0,4,6,0,10,1,28
1050,10,2,20,8993,3,65,50,3,80,36,12,0,0.0,4,12,1302,0,1302,3,6,1,4,2.0,1302,0,0,15,1,22,0,436,0,4,6,0,7,2,35
1051,10,2,20,11175,3,65,50,3,80,36,12,0,0.0,4,12,1316,0,1316,3,6,1,4,2.0,1316,0,4,15,1,20,0,440,0,4,6,0,7,2,35
1052,10,2,60,9500,3,65,80,3,80,36,9,4,272.0,3,9,816,0,1977,4,9,1,3,1.5,1127,850,3,9,1,52,0,540,0,4,6,0,10,6,36
1053,10,2,20,8562,2,65,50,5,80,12,9,5,145.0,3,9,1216,0,1526,4,7,1,3,1.0,1526,0,4,15,1,78,116,364,0,4,4,0,10,6,30
1054,10,2,60,11367,3,65,80,3,80,36,12,3,210.0,4,12,1065,0,1989,3,7,1,4,2.5,1091,898,4,15,1,60,199,586,0,4,6,0,10,6,40
1055,10,2,20,11361,3,65,50,3,80,22,9,3,160.0,3,12,1193,0,1523,3,7,1,3,2.0,1523,0,3,9,1,189,0,478,0,4,6,0,6,1,30
1056,10,2,120,7052,3,85,50,3,80,36,12,5,240.0,4,12,1364,0,1364,2,6,1,4,2.0,1364,0,4,15,1,36,192,484,0,4,6,0,10,6,35
1057,10,2,60,29959,3,65,80,3,80,12,12,0,0.0,4,12,973,0,1850,3,7,1,4,2.5,979,871,4,15,1,98,168,467,0,4,6,0,10,6,42
1058,10,2,60,11308,3,65,80,3,80,36,15,5,154.0,4,15,1104,0,2184,3,10,1,5,2.5,1130,1054,4,15,1,102,0,836,0,4,6,0,10,6,45
1059,10,2,50,11275,2,65,75,3,80,4,9,3,480.0,3,9,854,0,1991,3,7,1,3,1.5,1096,895,4,9,1,19,0,432,0,4,6,0,10,6,42
1060,10,2,120,4920,3,85,50,3,80,20,12,0,0.0,4,12,1338,0,1338,2,6,1,4,2.0,1338,0,0,15,1,170,0,582,0,4,6,0,10,6,40
1061,20,1,30,18000,3,65,50,3,80,4,6,0,0.0,3,9,894,0,894,2,6,1,3,1.0,894,0,0,9,1,20,0,1248,0,4,6,560,2,6,12
1062,6,2,190,13600,3,70,80,3,80,8,9,0,0.0,2,9,662,0,2337,5,10,2,3,2.0,1422,915,0,9,0,57,0,560,0,4,6,0,10,6,25
1063,6,2,30,6000,3,65,50,3,80,4,12,0,0.0,2,9,1103,0,1103,2,5,1,4,1.0,1103,0,4,12,1,120,166,440,0,4,6,0,10,6,36
1064,10,2,20,11000,3,65,50,3,80,22,9,3,200.0,3,9,1154,0,1154,3,6,1,3,1.5,1154,0,1,15,1,58,0,480,0,4,6,0,10,6,30
1065,10,2,60,14000,2,65,80,3,80,8,12,0,0.0,4,15,1306,0,2260,3,7,1,4,2.5,1306,954,0,15,1,44,296,533,0,4,6,0,10,6,35
1066,10,2,60,7837,3,65,80,3,80,36,12,0,0.0,4,12,799,0,1571,3,7,1,3,2.5,799,772,3,12,1,40,0,380,0,4,6,0,10,6,42
1067,10,2,60,9760,2,65,80,3,80,12,9,3,360.0,3,9,780,0,1611,4,7,1,3,1.5,798,813,0,9,1,317,328,442,0,4,6,0,10,6,36
1068,6,2,160,3964,3,85,80,3,80,20,9,0,0.0,3,12,942,0,2521,5,10,1,3,2.5,1291,1230,4,12,1,20,728,576,0,4,6,0,10,6,24
1069,10,2,45,9600,3,65,70,3,80,4,9,0,0.0,3,9,845,0,893,2,4,1,4,1.0,893,0,0,9,1,0,0,576,0,4,6,0,10,6,35
1070,10,2,20,10152,3,65,50,5,80,4,9,3,120.0,3,9,1048,0,1048,3,6,1,3,1.0,1048,0,0,9,1,212,0,286,0,4,6,0,10,6,25
1071,10,2,60,11700,3,65,80,3,80,4,9,0,0.0,3,9,727,0,1556,4,8,1,3,1.5,829,727,0,15,1,0,0,441,0,4,6,0,10,6,36
1072,10,2,50,7585,3,65,75,3,80,4,9,0,0.0,3,4,810,0,1456,4,7,1,3,1.0,1002,454,3,6,1,0,0,280,0,4,4,0,10,6,15
1073,10,2,60,7950,3,65,80,5,80,17,9,3,140.0,3,9,690,0,1426,3,6,1,3,1.5,698,728,0,9,1,0,252,440,0,4,6,0,10,6,36
1074,10,2,20,8556,3,65,50,3,80,36,12,0,0.0,4,12,1240,0,1240,2,5,1,4,2.0,1240,0,0,15,1,93,140,826,0,4,6,0,10,6,35
1075,10,2,70,13125,3,65,80,3,80,8,9,0,0.0,3,9,800,0,1740,3,6,1,3,1.5,960,780,8,9,1,0,0,240,0,4,6,0,9,6,42
1076,10,2,50,10800,3,65,75,3,80,8,9,0,0.0,3,6,796,0,1466,3,7,1,4,2.0,1096,370,3,12,1,21,436,566,0,4,6,500,10,6,40
1077,10,2,20,15870,3,65,50,3,80,29,9,0,0.0,3,9,1096,0,1096,3,6,1,3,1.0,1096,0,0,15,1,32,240,299,0,4,6,0,10,1,25
1078,6,2,120,4435,3,85,50,3,80,36,12,3,169.0,4,12,848,0,848,1,3,1,4,1.0,848,0,4,15,1,0,140,420,0,4,6,0,10,6,30
1079,10,2,20,8775,3,65,50,3,80,36,9,0,0.0,4,12,990,0,990,3,5,1,3,1.0,990,0,0,12,1,64,0,299,0,4,6,0,10,6,25
1080,10,2,20,11040,3,65,50,3,80,36,16,3,144.0,3,9,1258,0,1258,3,5,1,4,2.0,1258,0,0,15,1,216,55,528,0,4,6,0,6,1,42
1081,10,2,20,7500,3,65,50,3,80,12,9,0,0.0,3,9,1040,0,1040,3,5,1,3,1.5,1040,0,0,6,1,220,0,308,0,4,6,0,10,6,25
1082,10,2,20,8749,3,65,50,3,80,36,12,3,100.0,4,12,1459,0,1459,3,6,1,4,2.0,1459,0,4,15,1,39,192,527,0,4,6,0,10,6,35
1083,10,2,20,8800,3,65,50,5,80,12,9,3,425.0,3,9,1251,0,1251,3,6,1,3,1.0,1251,0,8,9,1,116,0,461,0,4,6,700,10,6,36
1084,10,2,60,13031,3,65,80,3,80,12,9,0,0.0,4,12,691,0,1498,3,6,1,3,2.5,691,807,3,12,1,44,315,409,0,4,6,0,10,6,30
1085,10,2,85,9069,3,65,65,3,80,12,9,0,0.0,4,12,936,0,996,2,5,1,4,1.0,996,0,0,15,1,0,120,564,0,4,6,0,10,6,36
1086,6,2,160,1974,3,85,80,3,80,20,9,0,0.0,3,9,546,0,1092,3,6,1,3,1.5,546,546,0,9,1,96,120,286,0,4,6,0,10,6,20
1087,1,2,60,10574,3,65,80,3,80,36,12,0,0.0,4,12,1082,0,1953,3,9,1,4,2.5,1082,871,4,15,1,50,160,1043,0,4,6,0,10,6,40
1088,6,2,160,2522,3,80,80,3,80,36,12,5,50.0,4,12,970,0,1709,3,7,1,4,2.0,970,739,0,15,1,40,0,380,0,4,6,0,10,6,35
1089,1,2,120,3316,3,85,50,3,80,4,12,0,0.0,4,12,1247,0,1247,1,4,1,4,1.5,1247,0,4,15,1,84,0,550,0,4,6,0,10,6,40
1090,10,2,90,8544,3,75,50,3,80,16,9,0,0.0,5,9,0,0,1040,2,6,2,3,2.0,1040,0,0,8,0,0,0,400,0,4,4,0,10,6,12
1091,1,2,160,2160,3,80,80,3,80,4,12,3,212.0,4,12,600,0,1252,2,4,1,4,2.5,624,628,0,15,1,48,0,462,0,4,6,0,10,6,35
1092,10,2,50,8400,3,65,75,3,80,4,9,0,0.0,4,9,1181,0,1694,4,7,1,3,2.0,1390,304,4,6,1,128,342,576,0,4,6,0,10,6,30
1093,10,2,20,9230,3,65,50,5,80,4,9,3,166.0,3,9,864,0,1200,1,6,1,4,1.5,1200,0,0,12,1,64,0,884,0,4,6,0,10,6,40
1094,10,2,20,5868,3,65,50,3,80,4,9,0,0.0,3,9,936,0,936,2,4,1,3,1.0,936,0,0,15,1,240,0,308,0,4,6,0,10,6,35
1095,10,2,20,9317,3,65,50,3,80,36,12,0,0.0,4,12,1314,0,1314,3,6,1,4,2.0,1314,0,4,12,1,22,0,440,0,4,6,0,10,6,30
1096,6,2,70,6882,3,65,80,3,80,8,9,0,0.0,4,9,684,0,1355,3,7,1,4,1.5,773,582,0,9,1,115,136,0,0,4,6,0,10,6,42
1097,10,2,120,3696,3,85,50,3,80,12,12,0,0.0,3,12,1074,0,1088,2,5,1,4,1.5,1088,0,0,15,1,211,0,461,0,4,6,0,10,6,40
1098,6,2,50,6000,3,65,75,3,80,4,9,0,0.0,2,9,672,0,1324,3,6,1,3,1.0,757,567,0,9,1,0,0,240,0,4,6,0,10,6,24
1099,10,2,20,11880,3,65,50,3,80,22,9,3,206.0,3,12,1271,0,1601,3,7,1,3,2.0,1601,0,3,9,1,0,0,478,0,4,6,0,6,1,35
1100,10,2,30,8400,3,65,50,3,80,8,9,0,0.0,3,6,290,0,438,1,3,1,2,1.0,438,0,0,9,0,0,0,246,0,4,3,0,10,6,10
1101,10,2,20,9758,3,65,50,3,80,8,9,0,0.0,3,9,950,0,950,3,5,1,3,1.0,950,0,0,9,1,0,0,280,0,4,6,0,10,6,25
1102,10,2,20,7000,3,65,50,3,80,8,9,3,45.0,3,9,1010,0,1134,2,6,1,3,1.0,1134,0,0,15,1,16,0,254,0,4,6,0,10,4,35
1103,10,2,20,8910,3,65,50,5,80,16,9,0,0.0,3,9,655,0,1194,3,6,1,3,1.0,1194,0,2,15,1,192,0,539,0,4,6,0,10,6,36
1104,6,2,160,2016,3,85,80,3,80,12,9,3,304.0,3,9,630,0,1302,3,6,1,3,2.5,630,672,0,9,1,0,0,440,0,4,6,0,10,6,25
1105,10,2,60,12256,3,65,80,3,80,12,12,3,362.0,4,15,1463,0,2622,3,9,1,4,2.5,1500,1122,6,15,1,32,186,712,0,4,6,0,10,6,40
1106,10,2,20,10357,3,65,50,5,80,12,12,0,0.0,4,12,910,0,1442,3,6,1,4,2.0,1442,0,3,12,1,244,0,719,0,4,6,0,10,6,35
1107,10,2,60,23257,3,65,80,3,80,36,12,0,0.0,4,20,868,0,2021,3,9,1,4,2.5,887,1134,4,15,1,100,0,422,0,4,6,0,7,2,35
1108,10,2,60,8063,3,65,80,3,80,36,9,0,0.0,4,12,924,0,1690,3,7,1,3,2.5,948,742,3,15,1,48,100,463,0,4,6,0,10,1,30
1109,10,2,20,11362,3,65,50,3,80,4,12,5,42.0,4,15,1836,0,1836,3,7,1,4,2.0,1836,0,4,15,1,185,125,862,0,4,6,0,10,6,40
1110,10,2,60,8000,3,65,80,3,80,12,9,0,0.0,4,12,773,0,1658,3,8,1,3,2.5,773,885,3,12,1,84,224,431,0,4,6,0,10,6,30
1111,10,2,60,10480,3,65,80,5,80,22,9,3,660.0,3,9,803,0,1964,4,8,1,3,2.5,1098,866,4,9,1,69,0,483,0,4,6,0,10,6,42
1112,10,2,20,7100,3,65,50,3,80,10,9,0,0.0,3,9,816,0,816,2,5,1,3,1.0,816,0,0,9,1,0,0,308,0,4,4,0,10,6,35
1113,10,2,20,8923,3,65,50,3,80,8,9,0,0.0,3,9,1008,0,1008,2,6,1,4,1.0,1008,0,0,12,1,18,0,240,0,4,6,0,10,6,35
1114,10,2,20,5400,3,65,50,3,80,4,12,0,0.0,3,9,833,0,833,2,4,1,4,1.0,833,0,0,15,1,0,0,326,0,4,6,0,10,6,35
1115,10,2,20,12085,3,65,50,5,80,36,12,5,328.0,4,15,1734,0,1734,3,7,1,5,2.0,1734,0,4,15,1,0,0,928,0,4,6,0,7,2,40
1116,10,2,80,7750,3,65,55,5,80,36,12,0,0.0,4,12,408,0,1419,3,7,1,4,2.5,779,640,3,15,1,0,120,527,0,4,6,0,10,6,40
1117,10,2,20,9764,3,65,50,3,80,36,9,0,0.0,3,9,894,0,894,3,5,1,4,1.0,894,0,0,15,1,0,0,450,0,4,6,0,10,6,35
1118,10,2,80,13825,3,65,55,3,80,4,12,0,0.0,3,9,533,0,1601,3,6,1,3,1.0,1021,580,0,9,1,34,280,300,0,4,6,0,10,6,30
1119,10,2,20,7560,3,65,50,3,80,12,9,0,0.0,3,9,1040,0,1040,3,6,1,3,1.0,1040,0,0,9,1,252,140,286,0,4,4,0,10,6,25
1120,6,2,30,8263,2,65,50,3,80,16,9,0,0.0,2,9,1012,0,1012,2,6,1,3,1.0,1012,0,4,9,1,134,0,308,0,4,4,0,10,6,30
1121,10,2,20,10084,3,65,50,3,80,36,12,3,196.0,4,12,1552,0,1552,3,7,1,4,2.0,1552,0,0,15,1,20,144,782,0,4,6,0,7,2,35
